ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
30,01,17011400,081,999,420.3250732421875,883.1423122151689,1030.931396484375,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,02,17011400,081,999,1712.710693359375,496.3883226521808,549.5975138346353,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,03,17011400,081,999,1265.750244140625,531.9444984944661,1084.2049560546875,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,04,17011400,081,999,234.9627227783203,462.65346893310533,1001.5499165852862,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,05,17011400,081,999,797.8447265625,784.3324949137366,606.0556640625,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,06,17011400,081,999,820.0579833984375,961.4361033121745,823.2633056640625,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,07,17011400,081,999,1121.614990234375,1132.588087158203,829.198893229167,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,08,17011400,081,999,971.3575439453125,1377.0054044596347,1214.2999267578125,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,09,17011400,081,999,550.8720092773438,1205.021192626953,989.847493489583,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,10,17011400,081,999,1281.1265869140625,1396.520692952473,1132.246907552083,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,11,17011400,081,999,1125.3795166015625,1035.7195977783203,1049.0536499023438,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
30,12,17011400,081,999,1180.9998779296875,984.6637329101563,890.7396647135415,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
31,01,17011400,081,999,1051.196044921875,661.2154735819499,499.9622497558594,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
31,02,17011400,081,999,906.6655883789062,765.816457901001,1739.7806243896484,e6d0ece3-a863-49ac-8e86-4c9baf022fd4,1.0,1.0,1.0
